문제,정답,해설
"｢형사소송법｣상 재심개시절차에서는 ｢형사소송법｣ 등에서 규정하고 있는 재심사유가 있는지 여부를 판단할 뿐만 아니라, 재심사유가 재심대상판결에 영향을 미칠 가능성이 있는가의 실체적 사유도 함께 고려하여야 한다.",X,"형사소송법상 재심절차는 재심개시절차와 재심심판절차로 구별되는 것이므로, 재심개시절차에서는 형사소송법을 규정하고 있는 재심사유가 있는지 여부만을 판단하여야 하고, 나아가 재심사유가 재심대상판결에 영향을 미칠 가능성이 있는가의 실체적 사유는 고려하여서는 아니 된다(2008모77)."
"｢형사소송법｣은 원칙적으로 피고인의 이익을 위해 피고인의 법적 안정성을 해치지 않는 범위 내에서 재심이 이루어지도록 하고 있으며, 예외적으로 실체적 진실발견을 위해 이른바 불이익재심도 허용한다.",X,
"상습범으로 유죄의 확정판결을 받은 사람이 그 후 동일한 습벽에 의해 범행(‘후행범죄’라 함)을 저질렀는데 유죄의 확정판결에 대하여 재심이 개시된 경우, 후행범죄가 재심대상판결에 대한 재심판결 선고 전에 저지른 범죄라면 재심판결의 기판력은 후행범죄에 미친다.",X,
"｢소송촉진 등에 관한 특례법｣ 제23조에 규정된 제1심 공판의 특례에 따라 진행된 제1심의 불출석 재판에 대하여 검사만 항소하고 항소심도 불출석 재판으로 진행한 후에 제1심판결을 파기하고 새로 또는 다시 유죄판결을 선고하여 유죄판결이 확정된 경우, 피고인은 귀책사유 없이 제1심과 항소심의 공판절차에 출석할 수 없었더라도 항소심 법원에 유죄판결에 대한 재심을 청구할 수 없다.",X,"소송촉진 등에 관한 특례법(이하 ‘소송촉진법’이라 한다) 제23조(이하 ‘특례 규정’이라 한다)와 소송촉진법 제23조의2 제1항(이하 ‘재심 규정’이라 한다)의 내용 및 입법 취지, 헌법 및 형사소송법에서 정한 피고인의 공정한 재판을 받을 권리 및 방어권의 내용, 적법절차를 선언한 헌법 정신, 귀책사유 없이 불출석한 상태에서 제1심과 항소심에서 유죄판결을 받은 피고인의 공정한 재판을 받을 권리를 실질적으로 보호할 필요성 등의 여러 사정들을 종합하여 보면, 특례 규정에 따라 진행된 제1심의 불출석 재판에 대하여 검사만 항소하고 항소심도 불출석 재판으로 진행한 후에 제1심판결을 파기하고 새로 또는 다시 유죄판결을 선고하여 유죄판결이 확정된 경우에도, 재심 규정을 유추 적용하여 귀책사유 없이 제1심과 항소심의 공판절차에 출석할 수 없었던 피고인은 재심 규정이 정한 기간 내에 항소심 법원에 유죄판결에 대한 재심을 청구할 수 있다(2014도17252)."
"피고인이 다세대주택의 여러 세대에서 7건의 절도행위를 한 것으로 기소되었는데 그중 4건은 범행 장소인 구체적 호수가 특정되지 않은 사안에서, 위 4건에 관한 피고인 자백의 진실성이 인정되는 경우라면, 피고인의 집에서 압수한 위 4건의 각 피해품에 대한 압수조서와 압수물 사진은 위 자백에 대한 보강증거가 된다.",O,"자백에 대한 보강증거는 범죄사실의 전부 또는 중요부분을 인정할 수 있는 정도가 되지 아니하더라도 피고인의 자백이 가공적인 것이 아닌 진실한 것임을 인정할 수 있는 정도만 되면 족한 것으로서, 자백과 서로 어울려서 전체로서 범죄사실을 인정할 수 있으면 유죄의 증거로 충분하고, 나아가 사람의 기억에는 한계가 있는 만큼 자백과 보강증거 사이에 어느 정도의 차이가 있어도 중요부분이 일치하고 그로써 진실성이 담보되면 보강증거로서의 자격이 있다(2008도2343)."
"피고인이 범행을 자인하는 것을 들었다는 피고인 아닌 자의 진술은 피고인의 자백에 포함되지 아니하므로, 피고인 자백의 보강증거가 될 수 있다.",X,
"2021. 10. 19. 채취한 소변에 대한 검사결과 메스암페타민 성분이 검출된 경우, 위 소변검사결과는 2021. 10. 17. 메스암페타민을 투약하였다는 자백에 대한 보강증거가 될 수는 있지만, 각 투약행위에 대한 자백의 보강증거는 별개의 것이어야 하므로, 같은 달 13. 메스암페타민을 투약하였다는 자백에 대한 보강증거는 될 수 없다.",X,"자백에 대한 보강증거는 범죄사실의 전부 또는 중요부분을 인정할 수 있는 정도가 되지 아니하더라도 피고인의 자백이 가공적인 것이 아닌 진실한 것임을 인정할 수 있는 정도만 되면 족할 뿐만 아니라 직접증거가 아닌 간접증거나 정황증거도 보강증거가 될 수 있으며, 또한 자백과 보강증거가 서로 어울려서 전체로서 범죄사실을 인정할 수 있으면 유죄의 증거로 충분하다(2001도1897)."
공소장에 기재된 대마 흡연일자로부터 한 달 후 피고인의 주거지에서 압수된 대마 잎은 비록 피고인의 자백이 구체적이고 그 진실성이 인정된다고 하더라도 피고인의 자백에 대한 보강증거가 될 수 없다.,X,"자백에 대한 보강증거는 범죄사실의 전부 또는 중요부분을 인정할 수 있는 정도가 되지 아니하더라도 피고인의 자백이 가공적인 것이 아닌 진실한 것임을 인정할 수 있는 정도만 되면 족할 뿐만 아니라, 직접증거가 아닌 간접증거나 정황증거도 보강증거가 될 수 있고, 또한 자백과 보강증거가 서로 어울려서 전체로서 범죄사실을 인정할 수 있으면 유죄의 증거로 충분하다(대법원 2002. 1. 8. 선고 2001도1897 판결 등 참조).
 위 법리에 비추어 기록을 살펴보면, 검찰은 피고인이 상습적으로 필로폰을 투약하고 대마를 흡연한다는 익명의 제보에 따라 2006. 4. 6. 피고인의 위 주거지를 방문하여 붉은색 금속 과자상자에 보관 중인 말린 대마 잎 약 14.32ｇ과 놋쇠 담배파이프를 발견하고 이를 압수한 사실, 피고인은 당시 도주하였다가 2007. 3. 1.에야 검거되었는데, 2007. 3. 2. 검찰에서 “2006. 3. 초순 일자불상 16:30경 부산 기장군 소재 산업용 폐기물 처리장 부근 맞은편 밭둑에서 말라서 쓰러져 있던 대마 2주를 발견하여, 대마 2주 중 1주에는 잎이 없어 그대로 두고 나머지 1주를 가지고 와서 잎을 따고, 그 날 22:00경 위 주거지에서 그 대마 잎 약 0.5ｇ을 놋쇠 담배파이프에 넣고 불을 붙인 다음 연기를 빨아들여 흡연하였다. 피워보니 질이 안 좋은 것 같았고, 남은 대마는 보관하고 있었다”는 취지로 진술하여 위 공소사실을 자백하였고, 제1심 및 원심에서도 이를 각 자백한 사실을 알 수 있는바, 이와 같이 피고인이 대마의 취득경위 및 흡연방법, 흡연한 대마의 질, 흡연 후 남은 대마를 보관하고 있었던 점 등에 대하여 구체적으로 진술하고 있고, 실제 2006. 4. 6.경 피고인의 주거지에서 위 대마 잎 약 14.32ｇ 및 놋쇠 담배파이프가 발견되어 압수된 점 등에 비추어 보면, 피고인의 위 공소사실에 대한 자백은 그 진실성이 넉넉히 인정되므로, 위 압수된 대마 잎 약 14.32ｇ의 현존 등은 피고인의 자백에 대한 보강증거가 된다고 봄이 상당하다(2007도5845)."
"<술에 만취해 운전을 하던 甲은 교통사고를 낸 후 조수석에 타고 있던 친동생 乙에게 乙 자신이 운전하였다고 경찰에 말해 달라 부탁하였고, 乙은 甲의 부탁대로 자신이 운전하다 사고를 냈다고 진술하였다.>
 乙은 범인도피죄를 범하였으나 범인의 친족이어서 처벌되지 않는다.",O,"형법 제151조(범인은닉과 친족간의 특례) ①벌금 이상의 형에 해당하는 죄를 범한 자를 은닉 또는 도피하게 한 자는 3년 이하의 징역 또는 500만원 이하의 벌금에 처한다.
 ②친족 또는 동거의 가족이 본인을 위하여 전항의 죄를 범한 때에는 처벌하지 아니한다."
"<술에 만취해 운전을 하던 甲은 교통사고를 낸 후 조수석에 타고 있던 친동생 乙에게 乙 자신이 운전하였다고 경찰에 말해 달라 부탁하였고, 乙은 甲의 부탁대로 자신이 운전하다 사고를 냈다고 진술하였다.>
 乙을 시켜 경찰에 허위진술을 하도록 한 甲의 행위는 타인의 행위를 이용하여 자신의 범죄를 실현하고, 새로운 범인을 창출하였다는 교사범의 전형적인 불법이 실현되었다고 볼 수 없으므로 범인도피교사죄가 성립하지 않는다.",X,"범인이 자신을 위하여 타인으로 하여금 허위의 자백을 하게 하여 범인도피죄를 범하게 하는 행위는 방어권의 남용으로 범인도피교사죄에 해당하는바(대법원 2000. 3. 24. 선고 2000도20 판결 참조), 이 경우 그 타인이 형법 제151조 제2항에 의하여 처벌을 받지 아니하는 친족, 호주 또는 동거 가족에 해당한다 하여 달리 볼 것은 아니라 할 것이다(2005도3707)."
"<술에 만취해 운전을 하던 甲은 교통사고를 낸 후 조수석에 타고 있던 친동생 乙에게 乙 자신이 운전하였다고 경찰에 말해 달라 부탁하였고, 乙은 甲의 부탁대로 자신이 운전하다 사고를 냈다고 진술하였다.>
 甲의 부탁대로 乙이 경찰에 허위진술을 한 행위는 위계공무집행방해죄가 성립한다.",X,형사 피의자와 수사기관이 대립적 위치에서 서로 공격방어를 할 수 있는 취지의 형사소송법의 규정과 법률에 의한 선서를 한 증인이 허위로 진술을 한 경우에 한하여 위증죄가 성립된다는 형법의 규정 취지에 비추어 수사기관이 범죄사건을 수사함에 있어서는 피의자나 피의자로 자처하는 자 또는 참고인의 진술여하에 불구하고 피의자를 확정하고 그 피의사실을 인정할 만한 객관적인 제반증거를 수집 조사하여야 할 권리와 의무가 있는 것이라고 할 것이므로 피의자나 참고인이 아닌 자가 자발적이고 계획적으로 피의자를 가장하여 수사기관에 대하여 허위사실을 진술하였다 하여 바로 이를 위계에 의한 공무집행방해죄가 성립된다고 할 수 없다(76도3685).
"<술에 만취해 운전을 하던 甲은 교통사고를 낸 후 조수석에 타고 있던 친동생 乙에게 乙 자신이 운전하였다고 경찰에 말해 달라 부탁하였고, 乙은 甲의 부탁대로 자신이 운전하다 사고를 냈다고 진술하였다.>
 만약 사법경찰관이 甲에 대하여 현장검증을 실시하여 적법하게 검증조서를 작성하였고, 이 검증조서에는 甲이 乙에게 “네가 운전하였다고 말해라.”라는 진술기재부분과 범행을 재연하는 사진이 첨부되어 있는데 甲이 법정에서 검증조서에 대해서만 증거로 함에 동의하고 진술기재부분과 재연사진에 대해서는 그 성립의 진정 및 내용을 부인하였다면, 검증조서에 기재된 진술기재부분과 재연사진을 제외한 검증조서의 나머지 부분에 대해서만 증거능력이 인정된다.",O,"사법경찰관 작성의 검증조서에 대하여 피고인이 증거로 함에 동의만 하였을 뿐 공판정에서 검증조서에 기재된 진술내용 및 범행을 재연한 부분에 대하여 그 성립의 진정 및 내용을 인정한 흔적을 찾아 볼 수 없고 오히려 이를 부인하고 있는 경우에는 그 증거능력을 인정할 수 없으므로, 위 검증조서 중 범행에 부합되는 피고인의 진술을 기재한 부분과 범행을 재연한 부분을 제외한 나머지 부분만을 증거로 채용하여야 함에도 이를 구분하지 아니한 채 그 전부를 유죄의 증거로 인용한 항소심의 조치는 위법하다(98도159)."
"<순찰 중인 사법경찰관 P가 교통사고를 낸 차량이 도주하였다는 무전연락을 받고 주변을 수색하다가 사고시점으로부터 약 10분 후 사고지점과 약 1km 떨어진 도로변에서 범퍼 등의 파손상태로 보아 사고차량으로 인정되는 차량에서 내리는 甲을 발견하고 체포하였다.>
 사안의 경우 범죄에 사용되었다고 인정함에 충분한 물건을 소지하고 있는 때에 해당하므로, P는 甲을 준현행범인으로서 영장 없이 체포할 수 있다.",O,
"<순찰 중인 사법경찰관 P가 교통사고를 낸 차량이 도주하였다는 무전연락을 받고 주변을 수색하다가 사고시점으로부터 약 10분 후 사고지점과 약 1km 떨어진 도로변에서 범퍼 등의 파손상태로 보아 사고차량으로 인정되는 차량에서 내리는 甲을 발견하고 체포하였다.>
 甲이 자신을 체포하려는 P에게 저항하며 도주하여, P가 甲을 실력으로 제압하는 경우, P는 그 과정에서 피의사실의 요지, 체포의 이유와 변호인을 선임할 수 있음을 말하고 변명할 기회를 주어야 하고, 여의치 않다면 甲을 실력으로 제압한 후에 지체 없이 하여야 한다.",O,
"<순찰 중인 사법경찰관 P가 교통사고를 낸 차량이 도주하였다는 무전연락을 받고 주변을 수색하다가 사고시점으로부터 약 10분 후 사고지점과 약 1km 떨어진 도로변에서 범퍼 등의 파손상태로 보아 사고차량으로 인정되는 차량에서 내리는 甲을 발견하고 체포하였다.>
 P가 甲을 영장 없이 체포하기 위해서는 甲에게 도망 또는 증거인멸의 염려가 있어야 하고, 만약 체포 당시 상황을 기초로 판단하였을 때에 이러한 요건을 갖추지 못하였다면 그러한 체포는 위법한 체포에 해당한다.",O,"현행범인은 누구든지 영장 없이 체포할 수 있는데(형사소송법 제212조), 현행범인으로 체포하기 위하여는 행위의 가벌성, 범죄의 현행성·시간적 접착성, 범인·범죄의 명백성 이외에 체포의 필요성 즉, 도망 또는 증거인멸의 염려가 있어야 하고, 이러한 요건을 갖추지 못한 현행범인 체포는 법적 근거에 의하지 아니한 영장 없는 체포로서 위법한 체포에 해당한다. 여기서 현행범인 체포의 요건을 갖추었는지는 체포 당시 상황을 기초로 판단하여야 하고, 이에 관한 검사나 사법경찰관 등 수사주체의 판단에는 상당한 재량 여지가 있으나, 체포 당시 상황으로 보아도 요건 충족 여부에 관한 검사나 사법경찰관 등의 판단이 경험칙에 비추어 현저히 합리성을 잃은 경우에는 그 체포는 위법하다고 보아야 한다(2011도3682)."
"<순찰 중인 사법경찰관 P가 교통사고를 낸 차량이 도주하였다는 무전연락을 받고 주변을 수색하다가 사고시점으로부터 약 10분 후 사고지점과 약 1km 떨어진 도로변에서 범퍼 등의 파손상태로 보아 사고차량으로 인정되는 차량에서 내리는 甲을 발견하고 체포하였다.>
 P가 甲을 체포해서 조사 중 위 교통사고와 무관한 별건 범죄를 발견하고 그 수사를 위하여 甲의 주거지에 있는 甲 소유의 휴대전화를 긴급히 압수할 필요가 있는 경우 체포한 때부터 24시간 이내라면 영장 없이 압수할 수 있다.",X,"甲의 주거지는 체포현장도, 범죄 장소도 아니다.
 또한 해당 별건 범죄로 긴급체포된 것도 아니므로 형사소송법 제217조 제1항도 적용되지 않는다."
"<순찰 중인 사법경찰관 P가 교통사고를 낸 차량이 도주하였다는 무전연락을 받고 주변을 수색하다가 사고시점으로부터 약 10분 후 사고지점과 약 1km 떨어진 도로변에서 범퍼 등의 파손상태로 보아 사고차량으로 인정되는 차량에서 내리는 甲을 발견하고 체포하였다.>
 P는 甲을 체포하면서 영장 없이 사고차량에 설치된 블랙박스를 甲의 의사에 반하여서도 압수할 수 있고, 이를 계속 압수할 필요가 있는 경우에는 검사를 통하여 지체 없이 압수·수색영장을 청구하여야 한다.",O,"형사소송법 제216조(영장에 의하지 아니한 강제처분) ①검사 또는 사법경찰관은 제200조의2ㆍ제200조의3ㆍ제201조 또는 제212조의 규정에 의하여 피의자를 체포 또는 구속하는 경우에 필요한 때에는 영장없이 다음 처분을 할 수 있다.
 2. 체포현장에서의 압수, 수색, 검증"
"<甲과 乙은 丙과 공모하여 피해자 A로부터 금품을 갈취한 공소사실로 기소되었는데, 丙은 경찰 수사 단계에서 범행을 자백하는 취지의 진술서를 작성한 이후 갑자기 사망하였다. 검사는 丙의 동생인 B가 丙으로부터 “나는 甲, 乙과 함께 A의 금품을 갈취하였다.”라는 말을 들었다는 것을 알고, B를 조사하여 그와 같은 내용의 B에 대한 진술조서를 작성하였다. 甲과 乙은 공판과정에서 위 공소사실을 다투고 있다.>
 甲이 사법경찰관이 작성한 乙에 대한 피의자신문조서에 대하여 증거로 함에 동의하지 않은 경우라도 乙이 법정에서 경찰 수사 도중 위 피의자신문조서에 기재된 것과 같은 내용으로 진술하였다는 취지로 증언하였다면 이러한 증언은 甲에 대한 유죄 인정의 증거로 사용할 수 있다.",X,
"<甲과 乙은 丙과 공모하여 피해자 A로부터 금품을 갈취한 공소사실로 기소되었는데, 丙은 경찰 수사 단계에서 범행을 자백하는 취지의 진술서를 작성한 이후 갑자기 사망하였다. 검사는 丙의 동생인 B가 丙으로부터 “나는 甲, 乙과 함께 A의 금품을 갈취하였다.”라는 말을 들었다는 것을 알고, B를 조사하여 그와 같은 내용의 B에 대한 진술조서를 작성하였다. 甲과 乙은 공판과정에서 위 공소사실을 다투고 있다.>
 乙이 출석한 공판기일에서 乙을 조사한 사법경찰관이 법정에 증인으로 출석하여 乙에 대한 피의자신문을 하면서 乙이 자백하는 것을 들었던 내용을 증언한 경우, 그 증언은 乙의 진술이 특히 신빙할 수 있는 상태하에서 행하여졌음이 증명된 경우라도 甲의 증거동의가 없는 한 甲에 대한 유죄 인정의 증거로 사용할 수 없다.",O,"형사소송법 제316조 제2항에 의하면 피고인 아닌 자의 공판준비 또는 공판기일에서의 진술이 피고인 아닌 타인의 진술을 그 내용으로 하는 것인 때에는 원진술자가 사망, 질병 기타 사유로 인하여 진술할 수 없고 그 진술이 특히 신빙할 수 있는 상태 하에서 행하여진 때에 한하여 이를 증거로 할 수 있다고 규정하고 있는데 여기서 말하는 피고인 아닌 자라고 함은 제3자는 말할 것도 없고 공동피고인이나 공범자를 모두 포함한다고 해석된다(99도5679)."
"<甲과 乙은 丙과 공모하여 피해자 A로부터 금품을 갈취한 공소사실로 기소되었는데, 丙은 경찰 수사 단계에서 범행을 자백하는 취지의 진술서를 작성한 이후 갑자기 사망하였다. 검사는 丙의 동생인 B가 丙으로부터 “나는 甲, 乙과 함께 A의 금품을 갈취하였다.”라는 말을 들었다는 것을 알고, B를 조사하여 그와 같은 내용의 B에 대한 진술조서를 작성하였다. 甲과 乙은 공판과정에서 위 공소사실을 다투고 있다.>
 丙이 경찰에서 작성한 진술서는 그 작성이 특히 신빙할 수 있는 상태에서 행하여졌음이 증명된다면 甲이 증거로 사용함에 동의하지 않더라도 甲에 대한 유죄 인정의 증거로 사용할 수 있다.",X,
"<甲과 乙은 丙과 공모하여 피해자 A로부터 금품을 갈취한 공소사실로 기소되었는데, 丙은 경찰 수사 단계에서 범행을 자백하는 취지의 진술서를 작성한 이후 갑자기 사망하였다. 검사는 丙의 동생인 B가 丙으로부터 “나는 甲, 乙과 함께 A의 금품을 갈취하였다.”라는 말을 들었다는 것을 알고, B를 조사하여 그와 같은 내용의 B에 대한 진술조서를 작성하였다. 甲과 乙은 공판과정에서 위 공소사실을 다투고 있다.>
 B에 대한 진술조서는 B가 증언을 거부하여 진정성립이 인정되지 않더라도 丙이 사망하여 진술할 수 없는 경우에 해당하므로 甲에 대한 유죄 인정의 증거로 사용할 수 있다.",X,
"<甲과 乙은 丙과 공모하여 피해자 A로부터 금품을 갈취한 공소사실로 기소되었는데, 丙은 경찰 수사 단계에서 범행을 자백하는 취지의 진술서를 작성한 이후 갑자기 사망하였다. 검사는 丙의 동생인 B가 丙으로부터 “나는 甲, 乙과 함께 A의 금품을 갈취하였다.”라는 말을 들었다는 것을 알고, B를 조사하여 그와 같은 내용의 B에 대한 진술조서를 작성하였다. 甲과 乙은 공판과정에서 위 공소사실을 다투고 있다.>
 B에 대한 진술조서는 전문진술을 기재한 서류이므로 乙이 증거동의하더라도 乙에 대한 유죄 인정의 증거로 사용할 수 없다.",X,
"공소시효는 공소의 제기로 진행이 정지되고, ｢형사소송법｣ 제253조 제2항에 따라 공범의 1인에 대한 시효의 정지는 다른 공범자에 대하여 효력이 미치므로, 뇌물수수자에 대하여 공소가 제기되었다면 뇌물공여자에 대한 공소시효 또한 정지된다.",X,
필요적 공범이라는 것은 법률상 범죄의 실행이 다수인의 협력을 필요로 하는 것을 가리키는 것으로서 이러한 범죄의 성립에는 행위의 공동을 필요로 하는 것에 불과하고 반드시 협력자 전부가 책임이 있음을 필요로 하는 것은 아니다.,O,뇌물공여죄와 뇌물수수죄가 필요적 공범관계에 있다함은 소론이 지적하는 바와 같으나 필요적 공범이라는 것은 법률상 범죄의 실행이 다수인의 협력을 필요로 하는 것을 가리키는 것으로서 이러한 범죄의 성립에는 행위의 공동을필요로 하는 것에 불과하고 반드시 협력자 전부가 책임이 있음을 필요로 하는 것은 아니다. 다시 말하면 뇌물공여죄가 성립되기 위하여서는 뇌물을 공여하는 행위와 상대방측에서 금전적으로 가치가 있는 그 물품 등을 받아들이는 행위(부작위 포함)가 필요할 뿐이지 반드시 상대방측에서 뇌물수수죄가 성립되어야만 한다는 것을 뜻하는 것은 아니다(87도1699).
"금품 등의 수수와 같이 2인 이상의 서로 대향된 행위의 존재를 필요로 하는 관계에 있어서는 금품 등을 공여한 자에게 따로 처벌규정이 없는 이상, 금품을 공여한 자의 행위에 대하여만 관여하여 그 공여행위를 교사하거나 방조한 행위는 상대방의 범행에 대하여 공범관계가 성립되지 아니한다.",O,"금품 등의 수수와 같이 2인 이상의 서로 대향된 행위의 존재를 필요로 하는 관계에 있어서는 공범이나 방조범에 관한 형법총칙 규정의 적용이 있을 수 없다. 따라서 금품 등을 공여한 자에게 따로 처벌규정이 없는 이상, 그 공여행위는 그와 대향적 행위의 존재를 필요로 하는 상대방의 범행에 대하여 공범관계가 성립되지 아니하고, 오로지 금품 등을 공여한 자의 행위에 대하여만 관여하여 그 공여행위를 교사하거나 방조한 행위도 상대방의 범행에 대하여 공범관계가 성립되지 아니한다(2013도6969)."
"압수·수색영장의 범죄 혐의사실과 관계있는 범죄라는 것은 압수·수색영장에 기재한 혐의사실과 객관적 관련성이 있을 뿐 아니라, 압수·수색영장 대상자와 피의자 사이에 인적 관련성이 있는 범죄를 의미하는데, 이때 피의자와 사이의 인적 관련성은 압수·수색영장에 기재된 대상자의 공동정범이나 교사범 등 공범이나 간접정범은 물론 필요적 공범 등에 대한 피고사건에 대해서도 인정될 수 있다.",O,2017도13458.
"｢형사소송법｣ 제312조 제3항은 검사 이외의 수사기관이 작성한 해당 피고인과 공범관계에 있는 다른 피고인이나 피의자에 대한 피의자신문조서를 해당 피고인에 대한 유죄의 증거로 채택할 경우에도 적용되는데, 이때 공범에는 형법 총칙의 공범 이외에 필요적 공범 관계에 있는 자들도 포함된다.",O,
"반대신문에 있어서 필요할 때에는 유도신문을 할 수 있으며, 반대신문의 기회에 주신문에 나타나지 아니한 새로운 사항에 관하여 신문하고자 할 때에는 재판장의 허가를 받아야 한다.",O,
"공판기일에 증인은 출석하였으나 피고인이 정당한 사유 없이 출석하지 아니하여 ｢형사소송법｣ 제276조의 규정에 의하여 공판기일을 연기할 수밖에 없는 경우, 법원이 이미 출석하여 있는 증인에 대하여 공판기일 외의 신문으로서 증인신문을 하고 다음 공판기일에 그 증인신문조서에 대한 서증조사를 하는 것은 증거조사절차로서 위법하다.",X,"공판기일에서 증인을 채택하여 다음 공판기일에 증인신문을 하기로 피고인에게 고지하였는데 그 다음 공판기일에 증인은 출석하였으나 피고인이 정당한 사유 없이 출석하지 아니한 경우에, 그 사건이 형사소송법 제277조 본문에 규정된 다액 100만 원 이하의 벌금 또는 과료에 해당하거나 공소기각 또는 면소의 재판을 할 것이 명백한 사건이 아니어서 같은 법 제276조의 규정에 의하여 공판기일을 연기할 수밖에 없더라도, 이미 출석하여 있는 증인에 대하여 공판기일 외의 신문으로서 증인신문을 하고 다음 공판기일에 그 증인신문조서에 대한 서증조사를 하는 것은 증거조사절차로서 적법하다(2000도3265)."
｢형사소송법｣ 제297조의 규정에 따라 재판장은 증인이 피고인의 면전에서 충분한 진술을 할 수 없다고 인정한 때에는 피고인을 퇴정하게 하고 증인신문을 진행함으로써 피고인의 직접적인 증인 대면을 제한하고 피고인의 반대신문권을 배제할 수 있다.,X,
"법정 외에서 증인신문을 실시함에 있어서 피고인에 대하여 통지하지 아니하여 참여 기회를 주지 않았다면, 그 후 속개된 공판기일에서 피고인과 변호인이 그 증인신문조사에 대하여 별 의견이 없다고 진술하였더라도 그 증인신문조사의 하자는 치유되지 않는다.",X,"법원은 형사소송법 제165조에 의하여 법정 외의 증인심문을 시행하기 위하여는 검사, 피고인 또는 변호인의 의견을 물어 증거결정을 하여야하고, 같은 법 제163조 제2항에 의하여 증인심문에 참여권이 있는 피고인 또는 변호인에게, 그들이 참여하지 아니한다는 의사를 명시한 일이 없는 한 필요적으로 증인심문의 시일 및 장소를 통지하여야되며, 절차상 위와 같은 사항에 대한 흠결이 있으면 그 절차에 있어서의 법정 외의 증인심문은 위법임을 면할 수 없다 할 것이다. 물론 위의 절차상의 흠결은 공판기일에서 당해증인심문조서에 대한 증거조사를 시행함에 있어 관계인이 이의가 없다고 진술한 경우라면 이를 책문권의 포기로 보아 그 절차상의 흠결은 치유된다고 하겠으나, 그 증인심문조서에 대하여 공판기일에서 증거조사 그 자체를 시행하지 아니 하였다면 그 증인심문조서는 증거능력이 있을 수 없는 것이다(67도613)."
"｢형사소송법｣ 제165조의2 비디오 등 중계장치 등에 의한 증인신문에 있어서 ｢형사소송규칙｣ 제84조의9에서 피고인과 증인 사이의 차폐시설 설치만을 규정하고 있으므로 검사, 변호인, 방청인과 증인 사이에 차폐시설 등을 설치하는 방식으로 증인신문을 할 수 없다.",X,"형사소송법 제165조의2 제3호에 의하면, 법원은 범죄의 성질, 증인의 연령, 피고인과의 관계, 그 밖의 사정으로 인하여 ‘피고인 등’과 대면하여 진술하면 심리적인 부담으로 정신의 평온을 현저하게 잃을 우려가 있다고 인정되는 사람을 증인으로 신문하는 경우 상당하다고 인정되는 때에는 검사와 피고인 또는 변호인의 의견을 들어 차폐시설 등을 설치하고 신문할 수 있다.
 증인이 대면하여 진술함에 있어 심리적인 부담으로 정신의 평온을 현저하게 잃을 우려가 있는 상대방은 피고인인 경우가 대부분일 것이지만, 증인이나 피고인과의 관계에 따라서는 방청인 등 다른 사람도 상대방이 될 수 있다. 이에 따라 형사소송법 제165조의2 제3호도 대상을 ‘피고인 등’이라고 규정하고 있으므로, 법원은 형사소송법 제165조의2 제3호의 요건이 충족될 경우 피고인뿐만 아니라 검사, 변호인, 방청인 등에 대하여도 차폐시설 등을 설치하는 방식으로 증인신문을 할 수 있으며, 이는 형사소송규칙 제84조의9에서 피고인과 증인 사이의 차폐시설 설치만을 규정하고 있다고 하여 달리 볼 것이 아니다(2014도18006)."
"<X회사에 근무하던 甲은 대표이사 A와 갈등으로 퇴사하게 되자 재직하면서 알게 된 회사 비리를 국세청과 수사기관에 알리겠다며 각각 3차례에 걸쳐 A에게 협박 메일을 발송하였다. 이후 甲은 ○○빌딩 6층에 있는 X회사에 들어갈 생각으로 5층 베란다 테라스의 난간을 잡고 기어올라 6층 창문을 통해 자신이 사용하던 사무실로 들어갔다.>
 검사가 甲의 1차 협박 범행을 먼저 기소하고 다시 2, 3차의 협박 범행을 추가로 기소하였는데 이를 병합하여 심리하는 과정에서 전후에 기소된 각각의 범행이 모두 포괄하여 하나의 협박죄를 구성하는 것으로 밝혀진 경우, 법원이 석명절차나 공소장 변경절차를 거치지 아니하고 전후에 기소된 범죄사실 전부에 대하여 실체판단을 하는 것은 위법하다.",X,"검사가 수 개의 협박 범행을 먼저 기소하고 다시 별개의 협박 범행을 추가로 기소하였는데 이를 병합하여 심리하는 과정에서 전후에 기소된 각각의 범행이 모두 포괄하여 하나의 협박죄를 구성하는 것으로 밝혀진 경우, 이중기소에 대하여 공소기각판결을 하도록 한 형사소송법 제327조 제3호의 취지는 동일사건에 대하여 피고인으로 하여금 이중처벌의 위험을 받지 아니하게 하고 법원이 2개의 실체판결을 하지 아니하도록 함에 있으므로, 위와 같은 경우 법원이 각각의 범행을 포괄하여 하나의 협박죄를 인정한다고 하여 이중기소를 금하는 위 법의 취지에 반하는 것이 아닌 점과 법원이 실체적 경합범으로 기소된 범죄사실에 대하여 그 범죄사실을 그대로 인정하면서 다만 죄수에 관한 법률적인 평가만을 달리하여 포괄일죄로 처단하는 것이 피고인의 방어에 불이익을 주는 것이 아니어서 공소장변경 없이도 포괄일죄로 처벌할 수 있는 점에 비추어 보면, 비록 협박죄의 포괄일죄로 공소장을 변경하는 절차가 없었다거나 추가로 공소장을 제출한 것이 포괄일죄를 구성하는 행위로서 기존의 공소장에 누락된 것을 추가·보충하는 취지의 것이라는 석명절차를 거치지 아니하였다 하더라도, 법원은 전후에 기소된 범죄사실 전부에 대하여 실체판단을 할 수 있고, 추가기소된 부분에 대하여 공소기각판결을 할 필요는 없다(2007도2595)."
