문제,정답,해설
"<甲은 乙 소유 토지 위에 있는 X건물을 소유하고 있었는데 乙이 제기한 건물철거소송에서 패소하여 X건물이 철거되자 위 토지 위에 Y건물을 신축하였다. 乙은 Y건물 벽면에 계란 30여 개를 던져 甲이 Y건물에 남은 계란의 흔적을 지우는 데 약 50만 원의 청소비가 들게 하였다. 甲은 乙의 위와 같은 행위에 대항하여 Y건물 인근에 주차된 乙의 차량 앞에 철근콘크리트 구조물을, 뒤에 굴삭기 크러셔를 바짝 붙여 놓아 乙이 약 17시간 동안 위 차량을 운행할 수 없게 하였다. 한편, 乙은 화가 나 甲 소유의 굴삭기 크러셔에 빨간색 페인트를 이용하여 “불법 건축물 소유자는 물러가라.”라는 낙서를 하였고, 이 범죄사실에 대하여 벌금 100만 원의 약식명령이 발령되었다.>
 乙이 Y건물 벽면에 계란 30여 개를 던진 행위는 그 건물의 효용을 해한 것으로 재물손괴죄에 해당한다.",X,
"<甲은 乙 소유 토지 위에 있는 X건물을 소유하고 있었는데 乙이 제기한 건물철거소송에서 패소하여 X건물이 철거되자 위 토지 위에 Y건물을 신축하였다. 乙은 Y건물 벽면에 계란 30여 개를 던져 甲이 Y건물에 남은 계란의 흔적을 지우는 데 약 50만 원의 청소비가 들게 하였다. 甲은 乙의 위와 같은 행위에 대항하여 Y건물 인근에 주차된 乙의 차량 앞에 철근콘크리트 구조물을, 뒤에 굴삭기 크러셔를 바짝 붙여 놓아 乙이 약 17시간 동안 위 차량을 운행할 수 없게 하였다. 한편, 乙은 화가 나 甲 소유의 굴삭기 크러셔에 빨간색 페인트를 이용하여 “불법 건축물 소유자는 물러가라.”라는 낙서를 하였고, 이 범죄사실에 대하여 벌금 100만 원의 약식명령이 발령되었다.>
 甲이 17시간 동안 乙의 차량을 운행할 수 없게 한 행위는 차량 본래의 효용을 해한 것으로 재물손괴죄에 해당한다.",O,
"<甲은 乙 소유 토지 위에 있는 X건물을 소유하고 있었는데 乙이 제기한 건물철거소송에서 패소하여 X건물이 철거되자 위 토지 위에 Y건물을 신축하였다. 乙은 Y건물 벽면에 계란 30여 개를 던져 甲이 Y건물에 남은 계란의 흔적을 지우는 데 약 50만 원의 청소비가 들게 하였다. 甲은 乙의 위와 같은 행위에 대항하여 Y건물 인근에 주차된 乙의 차량 앞에 철근콘크리트 구조물을, 뒤에 굴삭기 크러셔를 바짝 붙여 놓아 乙이 약 17시간 동안 위 차량을 운행할 수 없게 하였다. 한편, 乙은 화가 나 甲 소유의 굴삭기 크러셔에 빨간색 페인트를 이용하여 “불법 건축물 소유자는 물러가라.”라는 낙서를 하였고, 이 범죄사실에 대하여 벌금 100만 원의 약식명령이 발령되었다.>
 乙이 위 약식명령에 불복하여 변호인 선임 없이 정식재판을 청구한 후 연속으로 2회 불출정한 경우, 법원은 乙의 출정 없이 증거조사를 할 수 있고, 이 경우에는 ｢형사소송법｣ 제318조 제2항에 따라 乙의 증거동의가 간주된다.",O,
"<甲은 乙 소유 토지 위에 있는 X건물을 소유하고 있었는데 乙이 제기한 건물철거소송에서 패소하여 X건물이 철거되자 위 토지 위에 Y건물을 신축하였다. 乙은 Y건물 벽면에 계란 30여 개를 던져 甲이 Y건물에 남은 계란의 흔적을 지우는 데 약 50만 원의 청소비가 들게 하였다. 甲은 乙의 위와 같은 행위에 대항하여 Y건물 인근에 주차된 乙의 차량 앞에 철근콘크리트 구조물을, 뒤에 굴삭기 크러셔를 바짝 붙여 놓아 乙이 약 17시간 동안 위 차량을 운행할 수 없게 하였다. 한편, 乙은 화가 나 甲 소유의 굴삭기 크러셔에 빨간색 페인트를 이용하여 “불법 건축물 소유자는 물러가라.”라는 낙서를 하였고, 이 범죄사실에 대하여 벌금 100만 원의 약식명령이 발령되었다.>
 乙은 위 약식명령에 불복하여 변호인 선임 없이 정식재판을 청구한 후 연속으로 2회 불출정하였다. 법원이 乙의 출정 없이 증거조사를 하여 ｢형사소송법｣ 제318조 제2항에 따라 乙의 증거동의가 간주되고 증거조사가 완료된 후 벌금 100만 원이 선고되자 항소하였고, 乙이 항소심에 출석하여 증거동의를 철회 또는 취소한다는 의사표시를 한 경우, 제1심에서의 증거동의 간주는 乙의 진의와 관계없이 이루어진 것이므로 증거동의의 효력은 상실된다.",X,
"<공무원 甲은 자신의 처 乙의 건축법위반 사실을 은폐할 목적으로 정산설계서를 확인하지 않았음에도 불구하고 “정산설계서에 의하여 준공검사를 하였다.”라는 내용을 공문서인 준공검사조서에 기재하였다. 甲이 위 행위에 대하여 기소되고 乙이 증인으로 신청되자, 甲은 乙에게 위증을 교사하였으며, 이에 乙은 허위 증언을 하였다.>
 甲에게는 허위공문서작성죄 외에 직무유기죄도 성립하고, 양자는 상상적 경합관계에 해당한다.",X,
"<공무원 甲은 자신의 처 乙의 건축법위반 사실을 은폐할 목적으로 정산설계서를 확인하지 않았음에도 불구하고 “정산설계서에 의하여 준공검사를 하였다.”라는 내용을 공문서인 준공검사조서에 기재하였다. 甲이 위 행위에 대하여 기소되고 乙이 증인으로 신청되자, 甲은 乙에게 위증을 교사하였으며, 이에 乙은 허위 증언을 하였다.>
 甲이 작성한 준공검사조서의 내용이 객관적으로 공사 현장의 준공 상태와 부합하는 경우, 甲에게 허위공문서작성죄는 성립하지 않는다.",X,준공검사조서를 작성함에 있어서 정산설계서를 확인하고 준공검사를 한 것이 아님에도 마치 한 것처럼 준공검사용지에 “정산설계서에 의하여 준공검사”를 하였다는 내용을 기입하였다면 허위공문서작성의 범의가 있었음이 명백하여 그것만으로 곧 허위공문서작성죄가 성립하고 위 준공검사조서의 내용이 객관적으로 정산설계서 초안이나 그후에 작성된 정산설계서 원본의 내용과 일치한다거나 공사현장의 준공상태에 부합한다 하더라도 그 성립에 아무런 영향을 미치지 못한다(82도3063).
"<공무원 甲은 자신의 처 乙의 건축법위반 사실을 은폐할 목적으로 정산설계서를 확인하지 않았음에도 불구하고 “정산설계서에 의하여 준공검사를 하였다.”라는 내용을 공문서인 준공검사조서에 기재하였다. 甲이 위 행위에 대하여 기소되고 乙이 증인으로 신청되자, 甲은 乙에게 위증을 교사하였으며, 이에 乙은 허위 증언을 하였다.>
 甲이 乙에게 위증을 교사한 행위는 자기의 형사사건에 관하여 허위의 진술을 하는 행위와 마찬가지로 甲의 방어권 행사에 속하는 것이므로, 甲을 위증교사죄로 처벌할 수 없다.",X,
"<공무원 甲은 자신의 처 乙의 건축법위반 사실을 은폐할 목적으로 정산설계서를 확인하지 않았음에도 불구하고 “정산설계서에 의하여 준공검사를 하였다.”라는 내용을 공문서인 준공검사조서에 기재하였다. 甲이 위 행위에 대하여 기소되고 乙이 증인으로 신청되자, 甲은 乙에게 위증을 교사하였으며, 이에 乙은 허위 증언을 하였다.>
 만약 乙에 대한 증인신문 당시 검사의 주신문에 대하여 乙이 적의 또는 반감을 보이지 않았음에도 검사가 유도신문을 한 경우, 甲이 그 다음 공판기일에 위 증인신문조서에 대해 ‘변경할 점과 이의할 점이 없다’고 진술하였다면 유도신문에 의하여 이루어진 주신문의 하자가 치유된다.",O,"검사가 제1심 증인신문 과정에서 증인 甲 등에게 주신문을 하면서 형사소송규칙상 허용되지 않는 유도신문을 하였다고 볼 여지가 있었는데, 그 다음 공판기일에 재판장이 증인신문 결과 등을 각 공판조서(증인신문조서)에 의하여 고지하였음에도 피고인과 변호인이 ‘변경할 점과 이의할 점이 없다’고 진술한 사안에서, 피고인이 책문권 포기 의사를 명시함으로써 유도신문에 의하여 이루어진 주신문의 하자가 치유되었다고 한 사례(2012도2937)."
"<공무원 甲은 자신의 처 乙의 건축법위반 사실을 은폐할 목적으로 정산설계서를 확인하지 않았음에도 불구하고 “정산설계서에 의하여 준공검사를 하였다.”라는 내용을 공문서인 준공검사조서에 기재하였다. 甲이 위 행위에 대하여 기소되고 乙이 증인으로 신청되자, 甲은 乙에게 위증을 교사하였으며, 이에 乙은 허위 증언을 하였다.>
 만약 乙의 허위 증언에 대해 위증죄가 성립하는 경우, 甲에 대한 형사재판이 확정된 이후라도 乙이 위증 사실을 자수한 때에는 그 형을 감경 또는 면제한다.",X,"형법 제152조(위증, 모해위증) ①법률에 의하여 선서한 증인이 허위의 진술을 한 때에는 5년 이하의 징역 또는 1천만원 이하의 벌금에 처한다.
 제153조(자백, 자수) 전조의 죄를 범한 자가 그 공술한 사건의 재판 또는 징계처분이 확정되기 전에 자백 또는 자수한 때에는 그 형을 감경 또는 면제한다."
"<甲은 장애인인 모친 A와 거주하며 적법하게 장애인사용자동차표지(보호자용)를 발급받아 사용하던 중, A와 주소지가 달라져 ‘장애인전용주차구역 주차표지가 있는 장애인사용자동차표지’가 실효되었음에도 이를 자신의 승용차에 그대로 비치한 채 아파트 주차장 내 장애인전용주차구역이 아닌 장소에 승용차를 주차하였다가 적발되었다.>
 공문서부정행사죄는 구체적 위험범이므로, 본죄에 관한 범행의 주체, 객체 및 태양은 되도록 엄격하게 해석하여 처벌범위를 합리적인 범위 내로 제한하여야 한다.",X,추상적 위험범이다.
"<甲은 장애인인 모친 A와 거주하며 적법하게 장애인사용자동차표지(보호자용)를 발급받아 사용하던 중, A와 주소지가 달라져 ‘장애인전용주차구역 주차표지가 있는 장애인사용자동차표지’가 실효되었음에도 이를 자신의 승용차에 그대로 비치한 채 아파트 주차장 내 장애인전용주차구역이 아닌 장소에 승용차를 주차하였다가 적발되었다.>
 甲이 장애인전용주차구역에 승용차를 주차하지 않았다고 하더라도 사용권한이 없는 장애인사용자동차표지를 승용차에 비치하여 마치 장애인이 사용하는 자동차인 것처럼 외부적으로 표시하였으므로 장애인사용자동차표지를 부정행사한 경우에 해당한다.",X,
"<甲은 장애인인 모친 A와 거주하며 적법하게 장애인사용자동차표지(보호자용)를 발급받아 사용하던 중, A와 주소지가 달라져 ‘장애인전용주차구역 주차표지가 있는 장애인사용자동차표지’가 실효되었음에도 이를 자신의 승용차에 그대로 비치한 채 아파트 주차장 내 장애인전용주차구역이 아닌 장소에 승용차를 주차하였다가 적발되었다.>
 만약 판사 R이 甲에게 공문서부정행사죄로 약식명령을 발령하였고, 이를 송달받은 A가 甲을 위하여 법원에 甲의 이름만 기재하고 기명날인 또는 서명이 없는 정식재판청구서를 제출하였음에도 법원공무원이 보정을 구하지 않은 채 이를 접수하였다면, 법원은 위 정식재판청구에 대하여 기각결정을 할 수 없다.",X,정식재판청구서에 청구인의 기명날인 또는 서명이 없다면 법령상의 방식을 위반한 것으로서 그 청구를 결정으로 기각하여야 한다. 이는 정식재판의 청구를 접수하는 법원공무원이 청구인의 기명날인이나 서명이 없음에도 불구하고 이에 대한 보정을 구하지 아니하고 적법한 청구가 있는 것으로 오인하여 청구서를 접수한 경우에도 마찬가지이다(2022모1872).
"<甲은 장애인인 모친 A와 거주하며 적법하게 장애인사용자동차표지(보호자용)를 발급받아 사용하던 중, A와 주소지가 달라져 ‘장애인전용주차구역 주차표지가 있는 장애인사용자동차표지’가 실효되었음에도 이를 자신의 승용차에 그대로 비치한 채 아파트 주차장 내 장애인전용주차구역이 아닌 장소에 승용차를 주차하였다가 적발되었다.>
 아파트입주민 B가 甲에 대한 정식재판에 증인으로 소환받고도 출산을 앞두고 있다는 이유로 출석하지 아니한 경우, 甲이 증거로 함에 부동의한 B에 대한 사법경찰관 작성 진술조서는 ｢형사소송법｣ 제314조에 의하여 증거능력이 인정될 수 없다.",O,
"<甲은 장애인인 모친 A와 거주하며 적법하게 장애인사용자동차표지(보호자용)를 발급받아 사용하던 중, A와 주소지가 달라져 ‘장애인전용주차구역 주차표지가 있는 장애인사용자동차표지’가 실효되었음에도 이를 자신의 승용차에 그대로 비치한 채 아파트 주차장 내 장애인전용주차구역이 아닌 장소에 승용차를 주차하였다가 적발되었다.>
 만약 약식명령을 발부한 판사 R이 甲에 대한 정식재판 절차의 항소심 제2차 공판까지 관여하였다가 제3차 공판에서 경질되어 그 판결에 관여하지 아니한 경우, 전심재판에 관여한 법관이 불복이 신청된 당해 사건의 재판에 관여하였다고 할 수 없다.",O,"약식명령을 발부한 법관이 그 정식재판 절차의 항소심판결에 관여함은 형사소송법 제17조 제7호, 제18조 제1항 제1호 소정의 법관이 사건에 관하여 전심재판 또는 그 기초되는 조사심리에 관여한 때에 해당하여 제척, 기피의 원인이 되나, 제척 또는 기피되는 재판은 불복이 신청된 당해 사건의 판결절차를 말하는 것이므로 약식명령을 발부한 법관이 그 정식재판 절차의 항소심 공판에 관여한 바 있어도 후에 경질되어 그 판결에는 관여하지 아니한 경우는 전심재판에 관여한 법관이 불복이 신청된 당해 사건의 재판에 관여하였다고 할 수 없다(85도281)."
"<건축허가권자 공무원 甲은 실무담당자 乙의 방조 아래, 빌딩건축허가와 관련하여 건축업자 丙으로부터 2,000만 원의 뇌물을 받았다. 이후 甲은 乙에게 2,000만 원 중 200만 원을 사례금으로 주었고, 400만 원은 건축허가에 필요한 비용으로 지출하였으며, 나머지 1,400만 원은 은행에 예금하였다. 丙은 이후 빌딩건축허가가 반려되자 甲에게 공여한 뇌물 전액의 반환을 요구하였다. 甲은 200만 원을 乙에게 사례금으로 주었고, 400만 원을 비용으로 지출하였음을 이유로 예금하여 두었던 1,400만 원을 인출하여 위 돈만을 丙에게 반환하였다.>
 甲이 乙에게 교부한 사례금 200만 원을 甲으로부터 추징할 수는 없다.",X,"여러 사람이 공동으로 뇌물을 수수한 경우 그 가액을 추징하려면 실제로 분배받은 금품만을 개별적으로 추징하여야 하고 수수금품을 개별적으로 알 수 없을 때에는 평등하게 추징하여야 하며 공동정범뿐 아니라 교사범 또는 종범도 뇌물의 공동수수자에 해당할 수 있으나, 공동정범이 아닌 교사범 또는 종범의 경우에는 정범과의 관계, 범행 가담 경위 및 정도, 뇌물 분배에 관한 사전약정의 존재 여부, 뇌물공여자의 의사, 종범 또는 교사범이 취득한 금품이 전체 뇌물수수액에서 차지하는 비중 등을 고려하여 공동수수자에 해당하는지를 판단하여야 한다. 그리고 뇌물을 수수한 자가 공동수수자가 아닌 교사범 또는 종범에게 뇌물 중 일부를 사례금 등의 명목으로 교부하였다면 이는 뇌물을 수수하는 데 따르는 부수적 비용의 지출 또는 뇌물의 소비행위에 지나지 아니하므로, 뇌물수수자에게서 수뢰액 전부를 추징하여야 한다(2011도9585)."
"<건축허가권자 공무원 甲은 실무담당자 乙의 방조 아래, 빌딩건축허가와 관련하여 건축업자 丙으로부터 2,000만 원의 뇌물을 받았다. 이후 甲은 乙에게 2,000만 원 중 200만 원을 사례금으로 주었고, 400만 원은 건축허가에 필요한 비용으로 지출하였으며, 나머지 1,400만 원은 은행에 예금하였다. 丙은 이후 빌딩건축허가가 반려되자 甲에게 공여한 뇌물 전액의 반환을 요구하였다. 甲은 200만 원을 乙에게 사례금으로 주었고, 400만 원을 비용으로 지출하였음을 이유로 예금하여 두었던 1,400만 원을 인출하여 위 돈만을 丙에게 반환하였다.>
 甲이 건축허가와 관련하여 지출한 필요비 400만 원은 甲이 실질적으로 취득하였다고 보기 어려우므로, 甲으로부터 추징할 수 없다.",X,"공무원의 직무에 속한 사항의 알선에 관하여 금품을 받은 자가 그 금품 중의 일부를 다른 알선행위자에게 청탁의 명목으로 교부하였다 하더라도 당초 금품을 받을 당시 그와 같이 사용하기로 예정되어 있어서 그 받은 취지에 따라 그와 같이 사용한 것이 아니라, 범인의 독자적인 판단에 따라 경비로 사용한 것이라면 이는 범인이 받은 금품을 소비하는 방법의 하나에 지나지 아니하므로, 그 가액 역시 범인으로부터 추징하지 않으면 안된다(99도1900)."
"<건축허가권자 공무원 甲은 실무담당자 乙의 방조 아래, 빌딩건축허가와 관련하여 건축업자 丙으로부터 2,000만 원의 뇌물을 받았다. 이후 甲은 乙에게 2,000만 원 중 200만 원을 사례금으로 주었고, 400만 원은 건축허가에 필요한 비용으로 지출하였으며, 나머지 1,400만 원은 은행에 예금하였다. 丙은 이후 빌딩건축허가가 반려되자 甲에게 공여한 뇌물 전액의 반환을 요구하였다. 甲은 200만 원을 乙에게 사례금으로 주었고, 400만 원을 비용으로 지출하였음을 이유로 예금하여 두었던 1,400만 원을 인출하여 위 돈만을 丙에게 반환하였다.>
 甲이 丙에게 반환한 1,400만 원을 丙으로부터 추징할 수는 없다.",O,뇌물로 받은 돈을 은행에 예금한 경우 그 예금행위는 뇌물의 처분행위에 해당하므로 그 후 수뢰자가 같은 액수의 돈을 증뢰자에게 반환하였다 하더라도 이를 뇌물 그 자체의 반환으로 볼 수 없으니 이러한 경우에는 수뢰자로부터 그 가액을 추징하여야 한다(96도2022).
"<건축허가권자 공무원 甲은 실무담당자 乙의 방조 아래, 빌딩건축허가와 관련하여 건축업자 丙으로부터 2,000만 원의 뇌물을 받았다. 이후 甲은 乙에게 2,000만 원 중 200만 원을 사례금으로 주었고, 400만 원은 건축허가에 필요한 비용으로 지출하였으며, 나머지 1,400만 원은 은행에 예금하였다. 丙은 이후 빌딩건축허가가 반려되자 甲에게 공여한 뇌물 전액의 반환을 요구하였다. 甲은 200만 원을 乙에게 사례금으로 주었고, 400만 원을 비용으로 지출하였음을 이유로 예금하여 두었던 1,400만 원을 인출하여 위 돈만을 丙에게 반환하였다.>
 丙이 뇌물공여죄로 기소되어 유죄판결이 확정된 경우, 甲의 뇌물수수죄에 대한 공소시효는 丙에 대한 위 형사사건이 기소된 때로부터 확정된 때까지 정지된다.",X,
"<건축허가권자 공무원 甲은 실무담당자 乙의 방조 아래, 빌딩건축허가와 관련하여 건축업자 丙으로부터 2,000만 원의 뇌물을 받았다. 이후 甲은 乙에게 2,000만 원 중 200만 원을 사례금으로 주었고, 400만 원은 건축허가에 필요한 비용으로 지출하였으며, 나머지 1,400만 원은 은행에 예금하였다. 丙은 이후 빌딩건축허가가 반려되자 甲에게 공여한 뇌물 전액의 반환을 요구하였다. 甲은 200만 원을 乙에게 사례금으로 주었고, 400만 원을 비용으로 지출하였음을 이유로 예금하여 두었던 1,400만 원을 인출하여 위 돈만을 丙에게 반환하였다.>
 乙이 뇌물수수방조죄의 처벌을 회피할 목적으로 미국으로 출국한 경우, 그 도피 기간 동안 공범인 甲의 뇌물수수죄에 대한 공소시효도 정지된다.",X,
"<甲은 2023. 2. 12. 보이스피싱범 乙에게 X은행에 자신의 명의로 개설한 예금계좌의 잔고가 없는 예금통장과 위 계좌에 연결된 체크카드 1개, OTP카드 1개를 그것이 사기범죄에 이용된다는 것을 모른 채 100만 원에 매도하였다. 이후 乙은 2023. 2. 13. A에게 전화하여 검사를 사칭하면서 ‘금융법률 전문가인 甲에게 송금하면 범죄 연관성을 확인 후 돌려주겠다’고 하였고, 이에 속은 A는 2023. 2. 14. 11:20경 위 계좌에 1,000만 원을 송금하였는데, 甲은 같은 날 11:50경 별도로 만들어 소지하고 있던 위 계좌에 연결된 체크카드를 이용하여 그중 300만 원을 임의로 인출하였다. 이에 대해 검사는 甲이 사기피해금 중 300만 원을 임의로 인출함으로써 주위적으로는 乙의 재물을, 예비적으로는 A의 재물을 횡령하였다는 사실로 공소를 제기하였다. 그런데 공소장 1쪽 뒷면에 간인 일부가 되어 있으나, 2쪽 앞면에는 나머지 간인이 되어 있지 않았고, 2쪽 뒷면부터 마지막 장까지 간인이 없었다.>
 A가 甲 명의의 계좌에 1,000만 원을 입금한 이후부터 甲은 A를 위하여 위 1,000만 원을 보관하는 지위에 있다.",O,
"<甲은 2023. 2. 12. 보이스피싱범 乙에게 X은행에 자신의 명의로 개설한 예금계좌의 잔고가 없는 예금통장과 위 계좌에 연결된 체크카드 1개, OTP카드 1개를 그것이 사기범죄에 이용된다는 것을 모른 채 100만 원에 매도하였다. 이후 乙은 2023. 2. 13. A에게 전화하여 검사를 사칭하면서 ‘금융법률 전문가인 甲에게 송금하면 범죄 연관성을 확인 후 돌려주겠다’고 하였고, 이에 속은 A는 2023. 2. 14. 11:20경 위 계좌에 1,000만 원을 송금하였는데, 甲은 같은 날 11:50경 별도로 만들어 소지하고 있던 위 계좌에 연결된 체크카드를 이용하여 그중 300만 원을 임의로 인출하였다. 이에 대해 검사는 甲이 사기피해금 중 300만 원을 임의로 인출함으로써 주위적으로는 乙의 재물을, 예비적으로는 A의 재물을 횡령하였다는 사실로 공소를 제기하였다. 그런데 공소장 1쪽 뒷면에 간인 일부가 되어 있으나, 2쪽 앞면에는 나머지 간인이 되어 있지 않았고, 2쪽 뒷면부터 마지막 장까지 간인이 없었다.>
 甲이 사기피해금 중 300만 원을 임의로 인출한 행위는 乙에 대한 횡령죄에 해당한다.",X,
"<甲은 2023. 2. 12. 보이스피싱범 乙에게 X은행에 자신의 명의로 개설한 예금계좌의 잔고가 없는 예금통장과 위 계좌에 연결된 체크카드 1개, OTP카드 1개를 그것이 사기범죄에 이용된다는 것을 모른 채 100만 원에 매도하였다. 이후 乙은 2023. 2. 13. A에게 전화하여 검사를 사칭하면서 ‘금융법률 전문가인 甲에게 송금하면 범죄 연관성을 확인 후 돌려주겠다’고 하였고, 이에 속은 A는 2023. 2. 14. 11:20경 위 계좌에 1,000만 원을 송금하였는데, 甲은 같은 날 11:50경 별도로 만들어 소지하고 있던 위 계좌에 연결된 체크카드를 이용하여 그중 300만 원을 임의로 인출하였다. 이에 대해 검사는 甲이 사기피해금 중 300만 원을 임의로 인출함으로써 주위적으로는 乙의 재물을, 예비적으로는 A의 재물을 횡령하였다는 사실로 공소를 제기하였다. 그런데 공소장 1쪽 뒷면에 간인 일부가 되어 있으나, 2쪽 앞면에는 나머지 간인이 되어 있지 않았고, 2쪽 뒷면부터 마지막 장까지 간인이 없었다.>
 만약 甲이 乙의 사기범죄의 공범이라면 사기피해금 중 300만 원을 임의로 인출한 행위는, A에 대한 횡령죄에 해당하지 않는다.",O,
"<甲은 2023. 2. 12. 보이스피싱범 乙에게 X은행에 자신의 명의로 개설한 예금계좌의 잔고가 없는 예금통장과 위 계좌에 연결된 체크카드 1개, OTP카드 1개를 그것이 사기범죄에 이용된다는 것을 모른 채 100만 원에 매도하였다. 이후 乙은 2023. 2. 13. A에게 전화하여 검사를 사칭하면서 ‘금융법률 전문가인 甲에게 송금하면 범죄 연관성을 확인 후 돌려주겠다’고 하였고, 이에 속은 A는 2023. 2. 14. 11:20경 위 계좌에 1,000만 원을 송금하였는데, 甲은 같은 날 11:50경 별도로 만들어 소지하고 있던 위 계좌에 연결된 체크카드를 이용하여 그중 300만 원을 임의로 인출하였다. 이에 대해 검사는 甲이 사기피해금 중 300만 원을 임의로 인출함으로써 주위적으로는 乙의 재물을, 예비적으로는 A의 재물을 횡령하였다는 사실로 공소를 제기하였다. 그런데 공소장 1쪽 뒷면에 간인 일부가 되어 있으나, 2쪽 앞면에는 나머지 간인이 되어 있지 않았고, 2쪽 뒷면부터 마지막 장까지 간인이 없었다.>
 공소장에 검사의 간인이 없더라도 공소장의 형식과 내용이 연속된 것으로 일체성이 인정되고 동일한 검사가 작성하였다고 인정되는 한, 그 공소장을 효력이 없는 서류라고 할 수는 없다.",O,
"<甲은 2023. 2. 12. 보이스피싱범 乙에게 X은행에 자신의 명의로 개설한 예금계좌의 잔고가 없는 예금통장과 위 계좌에 연결된 체크카드 1개, OTP카드 1개를 그것이 사기범죄에 이용된다는 것을 모른 채 100만 원에 매도하였다. 이후 乙은 2023. 2. 13. A에게 전화하여 검사를 사칭하면서 ‘금융법률 전문가인 甲에게 송금하면 범죄 연관성을 확인 후 돌려주겠다’고 하였고, 이에 속은 A는 2023. 2. 14. 11:20경 위 계좌에 1,000만 원을 송금하였는데, 甲은 같은 날 11:50경 별도로 만들어 소지하고 있던 위 계좌에 연결된 체크카드를 이용하여 그중 300만 원을 임의로 인출하였다. 이에 대해 검사는 甲이 사기피해금 중 300만 원을 임의로 인출함으로써 주위적으로는 乙의 재물을, 예비적으로는 A의 재물을 횡령하였다는 사실로 공소를 제기하였다. 그런데 공소장 1쪽 뒷면에 간인 일부가 되어 있으나, 2쪽 앞면에는 나머지 간인이 되어 있지 않았고, 2쪽 뒷면부터 마지막 장까지 간인이 없었다.>
 甲에 대한 항소심에서 공소사실 모두에 대하여 무죄판결이 선고되고 검사가 이에 대하여 상고를 한 경우, 상고심에서 예비적 공소사실 부분이 파기되어야 한다면 이에 따라 이와 동일체 관계에 있는 주위적 공소사실 부분도 함께 파기될 수밖에 없다.",O,
"<甲은 2023. 1.경 도로에서 운전면허를 받지 아니하고 혈중알코올농도 0.15%의 술에 취한 상태에서 자동차를 운전하였다. 검사는 甲에 대하여 무면허운전의 점에 관하여만 도로교통법위반(무면허운전)죄로 공소를 제기하였는데, 제1심 제1회 공판기일에 이르러 음주운전의 점에 관한 도로교통법위반(음주운전)죄를 추가하는 취지의 공소장변경허가신청서를 제출하였다.>
 甲에 대한 도로교통법위반(무면허운전)죄와 도로교통법위반(음주운전)죄는 상상적 경합관계에 있다.",O,
"<甲은 2023. 1.경 도로에서 운전면허를 받지 아니하고 혈중알코올농도 0.15%의 술에 취한 상태에서 자동차를 운전하였다. 검사는 甲에 대하여 무면허운전의 점에 관하여만 도로교통법위반(무면허운전)죄로 공소를 제기하였는데, 제1심 제1회 공판기일에 이르러 음주운전의 점에 관한 도로교통법위반(음주운전)죄를 추가하는 취지의 공소장변경허가신청서를 제출하였다.>
 만약 甲이 운전한 장소가 ｢도로교통법｣상 도로가 아니라면, 도로교통법위반(무면허운전)죄는 성립할 수 있지만 도로교통법위반(음주운전)죄는 성립할 수 없다.",X,도로교통법위반(음주운전)죄는 성립할 수 있지만 도로교통법위반(무면허운전)죄는 성립할 수 없다.
"<甲은 2023. 1.경 도로에서 운전면허를 받지 아니하고 혈중알코올농도 0.15%의 술에 취한 상태에서 자동차를 운전하였다. 검사는 甲에 대하여 무면허운전의 점에 관하여만 도로교통법위반(무면허운전)죄로 공소를 제기하였는데, 제1심 제1회 공판기일에 이르러 음주운전의 점에 관한 도로교통법위반(음주운전)죄를 추가하는 취지의 공소장변경허가신청서를 제출하였다.>
 제1심법원이 공소장변경허가신청에 대한 결정을 공판정에서 고지한 경우, 그 사실은 공판조서의 필요적 기재사항이다.",O,"법원은 검사의 공소장변경허가신청에 대해 결정의 형식으로 이를 허가 또는 불허가 하고, 법원의 허가 여부 결정은 공판정 외에서 별도의 결정서를 작성하여 고지하거나 공판정에서 구술로 하고 공판조서에 기재할 수도 있다. 만일 공소장변경허가 여부 결정을 공판정에서 고지하였다면 그 사실은 공판조서의 필요적 기재사항이다(형사소송법 제51조 제2항 제14호). 공소장변경허가신청이 있음에도 공소장변경허가 여부 결정을 명시적으로 하지 않은 채 공판절차를 진행하면 현실적 심판대상이 된 공소사실이 무엇인지 불명확하여 피고인의 방어권 행사에 영향을 줄 수 있으므로 공소장변경허가 여부 결정은 위와 같은 형식으로 명시적인 결정을 하는 것이 바람직하다(2023도3038)."
"<甲은 2023. 1.경 도로에서 운전면허를 받지 아니하고 혈중알코올농도 0.15%의 술에 취한 상태에서 자동차를 운전하였다. 검사는 甲에 대하여 무면허운전의 점에 관하여만 도로교통법위반(무면허운전)죄로 공소를 제기하였는데, 제1심 제1회 공판기일에 이르러 음주운전의 점에 관한 도로교통법위반(음주운전)죄를 추가하는 취지의 공소장변경허가신청서를 제출하였다.>
 제1심법원이 공소장변경허가신청에 대하여 불허가 결정을 한 경우, 검사는 이에 불복하여 그 결정에 대한 즉시항고를 제기할 수 있다.",X,"판결 전의 소송절차에 관한 결정에 대하여는 특히 즉시항고를 할 수 있는 경우 외에는 항고를 하지 못하는데(형사소송법 제403조 제1항), 공소사실 또는 적용법조의 추가 · 철회 또는 변경의 허가에 관한 결정은 판결 전의 소송절차에 관한 결정으로서, 그 결정에 관한 위법이 판결에 영향을 미친 경우에는 그 판결에 대하여 상소를 하는 방법으로만 불복할 수 있다(2023도3038)."
